file_name,relative_path,size_bytes,sha256
Method 27_Position 16_20240521_1338_00031 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1338_00031 LC.hys,81588,889eed18f7e25aacc0e659b52ef5235bd39fc8c79dc7b8e5c3a3531258d21b37
Method 27_Position 16_20240521_1341_00032 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1341_00032 LC.hys,81588,c79aa14a4d22730d86f616ec56e7ac17d4cb25c1d79d77164cdfc094a89c8aa8
Method 27_Position 16_20240521_1345_00033 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1345_00033 LC.hys,81588,aff88ef667cdc9a47e0ac4157be266d66494bd94080ce8677efaca559e7163d1
Method 27_Position 16_20240521_1348_00034 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1348_00034 LC.hys,81588,3938a73da45775f05dfc33d0f8393522232b81a80acb534484285b9069de96c0
Method 27_Position 16_20240521_1351_00035 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1351_00035 LC.hys,81588,7fb7f6967c7e791b6dc94c272b3ac38b610c52acd25414f213c3919a172b12d0
Method 27_Position 16_20240521_1355_00036 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1355_00036 LC.hys,81588,5df310da73b1925d4d7d5d6816c460697152c0881abaf14c5369feb0bab451ce
Method 27_Position 16_20240521_1358_00037 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1358_00037 LC.hys,81588,d1b5edbcc4035f2b39eb7b3f6f8283e76fc1ee738bb37cdb19b6f330ef0d02db
Method 27_Position 16_20240521_1401_00038 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1401_00038 LC.hys,81588,d87f18bdf35ef33dd07dcc4dc0bba7cb9ebe9e8d52dff9edb5fdd7e06844f12a
Method 27_Position 16_20240521_1405_00039 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1405_00039 LC.hys,81588,09eaa45aa1f1ed01c1eb5ba9b96fd72f3c26f806268155e16f7df73d6e85826a
Method 27_Position 16_20240521_1408_00040 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1408_00040 LC.hys,81588,43291b721de8716119d4d3424085a87f1d9282e7d585e6cd4c68d468f2ba8e1c
Method 27_Position 16_20240521_1411_00041 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1411_00041 LC.hys,81588,af2a0d799361e0d555b4755d4ee659192959ad0f54236c6c9f51e4cc1fa5d0b9
Method 27_Position 16_20240521_1414_00042 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1414_00042 LC.hys,81588,454a2640ede4b05e7a894bb1388fcc37241792d1d3d3add13d107104b4de4a8f
Method 27_Position 16_20240521_1418_00043 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1418_00043 LC.hys,81588,3fadf5599cb03172220e8ea265b92173238d665d34c8e253de0b4b381445d5b3
Method 27_Position 16_20240521_1421_00044 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1421_00044 LC.hys,81588,dbf7a79729cda366f08e516acf7f6db0f5456749b10d5d0775877e18bee2dfec
Method 27_Position 16_20240521_1424_00045 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1424_00045 LC.hys,81588,8277b8a7ee8b3b3eeb86a3000961c208544991d7c36e0b6210aa3f66c12d45d5
Method 27_Position 16_20240521_1428_00046 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1428_00046 LC.hys,81588,4812c803dea85cd59ec7474cd0373eacc50c85ae7384d422222cc9f9b75695b3
Method 27_Position 16_20240521_1431_00047 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1431_00047 LC.hys,81588,2cf2e859655b74ddd59636050126f064098a896fb492d616610f30821e5de0fb
Method 27_Position 16_20240521_1434_00048 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1434_00048 LC.hys,81588,b281d0760cda183517e3b4208f4856116db54414fac6c84edcb489bec36df377
Method 27_Position 16_20240521_1438_00049 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1438_00049 LC.hys,81588,a2351add93f9e8341a2b82d9f851e14df224a016dd332e6f788f26405c44c152
Method 27_Position 16_20240521_1441_00050 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1441_00050 LC.hys,81588,67773aa3d63df799e1bc663612a493ba48d0282350f804b39b5cf4cbc0f88ee8
Method 27_Position 16_20240521_1444_00051 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1444_00051 LC.hys,81588,b58fd287440878eaacbc101e4e2267176c0df9047a0d6f1efbe6e5b364c1a8ae
Method 27_Position 16_20240521_1448_00052 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1448_00052 LC.hys,81588,6cc5018609c8c572d819e0734e454406170051c68b7515af70aeeb56f86537df
Method 27_Position 16_20240521_1451_00053 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1451_00053 LC.hys,81588,9f2bec922a47ffa6375598db255a118ffec6f0342c4c7f11bd242ce6b029495d
Method 27_Position 16_20240521_1454_00054 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1454_00054 LC.hys,81588,dfcefa1947a2f7aa6a50ca11f2b18fbb6735f326d4b79b70395e8a50544aa1ce
Method 27_Position 16_20240521_1458_00055 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1458_00055 LC.hys,81588,6abe5c9dc16490a45b9c42750035df59cc37bd2a157de83a8a61dca22aa2c880
Method 27_Position 16_20240521_1501_00056 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1501_00056 LC.hys,81588,07d06af9e4ff64345ecde5955184f5ce3ae3f58980f4c480da71b468bef86a95
Method 27_Position 16_20240521_1504_00057 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1504_00057 LC.hys,81588,5678ad5818d188f33efbbd036a755ac7b634fc723f004300929853c7a641263a
Method 27_Position 16_20240521_1508_00058 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1508_00058 LC.hys,81588,30ea32b27c25e26bc328e4b207a093cdaba6727fb89dda8c8c9a811d49b0ccb9
Method 27_Position 16_20240521_1511_00059 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1511_00059 LC.hys,81588,7731f389e555aed08a7ffc3ae9949d4f7fd3c431ee769996f783006cbe23d6c5
Method 27_Position 16_20240521_1514_00060 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1514_00060 LC.hys,81588,fa8509d3800c2c3b2b5f06a693700f50202c597f1b3a40ebdde8e976c3e1f773
Method 27_Position 16_20240521_1518_00061 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1518_00061 LC.hys,81588,0d57aefcf41c9564954447edd1e2a597f88f3e66271e619d0f74d9acafe05ea5
Method 27_Position 16_20240521_1521_00062 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1521_00062 LC.hys,81588,e38312db34888041c57f0045a3a573af8425299d29bd1ff4fa3ac888419f423e
Method 27_Position 16_20240521_1524_00063 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1524_00063 LC.hys,81588,51da62a35cecba02b2c8b2087da24d6907abea9d3910f295b78f8e7858544f91
Method 27_Position 16_20240521_1527_00064 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1527_00064 LC.hys,81588,c39242e1204d275293f41fa576c553c76f61170ba16d355b1b78f7c3c8e09b48
Method 27_Position 16_20240521_1531_00065 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1531_00065 LC.hys,81588,4709662375c01c2f99242b234c3f6f3aeabeb4a3abfbff81214bfa5fd4b74d9f
Method 27_Position 16_20240521_1534_00066 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1534_00066 LC.hys,81588,f0bd87b3450fefaaad34aae3b28b302436dfdbadda86e4f8b846a47f0966fbb1
Method 27_Position 16_20240521_1537_00067 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1537_00067 LC.hys,81588,5499f8ce3cfda6b3b94b304491c8f284ff996832bda1c0e0b4e55b939eeb8517
Method 27_Position 16_20240521_1540_00068 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1540_00068 LC.hys,81588,47e96401d0ec54f8b40fbc83dfb007c34518e2dde7c7f97b66a5953b41fc9599
Method 27_Position 16_20240521_1544_00069 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1544_00069 LC.hys,81588,40fc1a83523b8cf7e005ec6a6d7860425759a39cc714bccd489b0630665bccbc
Method 27_Position 16_20240521_1547_00070 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1547_00070 LC.hys,81588,c24cccbff8793889d2ca2f42623a9b5e1333f8dc55e20bc847fc2f265e812250
Method 27_Position 16_20240521_1550_00071 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1550_00071 LC.hys,81588,0d997819b57e872f2a0de8f292f6ca8f145fd894b3565903f0b92b1f8d1a440e
Method 27_Position 16_20240521_1554_00072 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1554_00072 LC.hys,81588,59358ffed9c41bafd9246711e07cb87305d1cd46698faba92bcab4e775e127ea
Method 27_Position 16_20240521_1557_00073 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1557_00073 LC.hys,81588,5bb57498d1f42d9b070e4c56eceb35b848595a1bd4c048ff6474b95483a20083
Method 27_Position 16_20240521_1600_00074 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1600_00074 LC.hys,81588,fc1a877c2a4789c373c415038e928692f188e4812a8845cf2066513fd4b8c225
Method 27_Position 16_20240521_1604_00075 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1604_00075 LC.hys,81588,b4fcb6cb7733dccaf3b29be19aa8055b4808170e8496965943261f5999e8293c
Method 27_Position 16_20240521_1607_00076 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1607_00076 LC.hys,81588,96adad827ee0d9b2e7a5ec87b9a128abd3a91a4be66cce54300b771a41ac2e57
Method 27_Position 16_20240521_1610_00077 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1610_00077 LC.hys,81588,a9b69d0f5ddd669c8d959c92dbe2c7bba89d14e6bf99f6990fadbf22a59b853b
Method 27_Position 16_20240521_1613_00078 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1613_00078 LC.hys,81588,47c88311e9cb1f162312f523f7f9fd77f57863fe6db0c6c70b1f7c7873059176
Method 27_Position 16_20240521_1617_00079 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1617_00079 LC.hys,81588,3c67b7909548997ab8a5eea7c06bd992743ec7dbdcaaab07f5f462589be7740e
Method 27_Position 16_20240521_1620_00080 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1620_00080 LC.hys,81588,125b0092830d41bae086d37362f21ddda252da938e15ce94fb6ff8e4fb26c509
Method 27_Position 16_20240521_1623_00081 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1623_00081 LC.hys,81588,975eaa4abcadc51a9edf6288c3554326961b79dbc9e0b70a7804fb96cda3ae76
Method 27_Position 16_20240521_1627_00082 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1627_00082 LC.hys,81588,ac6e85b2cb0367f2b83a4de1999a98bb5a3cc235f2f20e53d80f1e20a5b5d9b8
Method 27_Position 16_20240521_1630_00083 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1630_00083 LC.hys,81588,8868a0b5eac6f966d2a5fa603f18e773417711232af6b8d86e0bbaab7548c74b
Method 27_Position 16_20240521_1633_00084 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1633_00084 LC.hys,81588,e03bfdaaca3858b52dbfad89dadc312caed8972f182bdad7100fbdbbba63007f
Method 27_Position 16_20240521_1637_00085 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1637_00085 LC.hys,81588,2a84711b3f022c0a0442c8a55a4c05cee48628902044b4baddb5b91a9f3abfd7
Method 27_Position 16_20240521_1640_00086 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1640_00086 LC.hys,81588,c4da3220f4d67582ff02522a7c17c056e7deb0e64570d927523575cfe2d6f045
Method 27_Position 16_20240521_1643_00087 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1643_00087 LC.hys,81588,f3f86a2c07d89163747f2ffb90a13ae2d6ad26b3701f19baa2f631b5fcdb77c5
Method 27_Position 16_20240521_1647_00088 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1647_00088 LC.hys,81588,99efda5f50f584c7be52c6541089ddb8b0fc24f3d3217b68a01b6eb3b751d2e4
Method 27_Position 16_20240521_1650_00089 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1650_00089 LC.hys,81588,77cbd87732de2269b8d4c24eeb7ffdc67940dd07894571c37c2207061cd60ea2
Method 27_Position 16_20240521_1653_00090 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1653_00090 LC.hys,81588,c9603b28ffef17f7b8269d402f32bbcbf3f3d471dc9ebedce1f535b86828e2e5
Method 27_Position 16_20240521_1657_00091 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1657_00091 LC.hys,81588,ad884cfbd002b52e02b6470f4755d37ccf18f3906aa63d44e1b159f48530df48
Method 27_Position 16_20240521_1700_00092 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1700_00092 LC.hys,81588,fb8e609941d984539ac2fe6b576e175e2ed390af6f3462dc4efd3bfe453307f1
Method 27_Position 16_20240521_1703_00093 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1703_00093 LC.hys,81588,99b56ba76e892c2a7556122fee634f8bdd61a4ebdb8a4b0c92ed307fb6d3e480
Method 27_Position 16_20240521_1707_00094 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1707_00094 LC.hys,81588,251f1fa8d6377a62d4986e8c7b6d203bff461417fc0cdcde0913870a1124b03f
Method 27_Position 16_20240521_1710_00095 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1710_00095 LC.hys,81588,8ecf5d732c7bc44210c9a39988bc457d3f8fa5f1bdb1fd78fcaa49eef907db9d
Method 27_Position 16_20240521_1713_00096 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1713_00096 LC.hys,81588,a4bede123f03c5c1c327e95da0f886384929d0e7abd1b60747d43dcd57517ae2
Method 27_Position 16_20240521_1716_00097 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1716_00097 LC.hys,81588,1a235b5a4ba9ef43bbe36582d385be1ff3e064a9556c0f728cf8f0e403c7b7b4
Method 27_Position 16_20240521_1720_00098 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1720_00098 LC.hys,81588,5abdafd8fff96fb6b00bc7ca6c49a9b0e78a5fbb18d268f6ea3349ae60cf805d
Method 27_Position 16_20240521_1723_00099 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1723_00099 LC.hys,81588,93c238333336fd49d6c7cd9e3766d4a50a5603a3e2328a2def6905b59dfa2c16
Method 27_Position 16_20240521_1727_00100 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1727_00100 LC.hys,81588,8e77e6df44038e1c65dc8a67710a0dc6e31e2e5bb6f34295283c608e1aa2b8ac
Method 27_Position 16_20240521_1730_00101 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1730_00101 LC.hys,81588,51dcf1926b4a317f614774084e54cd57121123f1c6ff5f9923efc5c4e06805ce
Method 27_Position 16_20240521_1733_00102 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1733_00102 LC.hys,81588,909833121708546ec45c51ef2b3a1b60ddaeb88884e8f444a04fee37bea88fcd
Method 27_Position 16_20240521_1737_00103 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1737_00103 LC.hys,81588,0a30dc518b89f524ab8b24bee1da967baf7bb586c9dbe9f37aac55215de780e8
Method 27_Position 16_20240521_1740_00104 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1740_00104 LC.hys,81588,13a3761b6d5a31a54114ba5f18045dc96faa0220b01853aba6f155594d0ad72e
Method 27_Position 16_20240521_1743_00105 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1743_00105 LC.hys,81588,a08230f8d65f575a14cb5c2200653a6406d4b1bab6e3e4608be151ee19e346c5
Method 27_Position 16_20240521_1747_00106 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1747_00106 LC.hys,81588,7c01a46cbb511032c170e881f5341cfcc983a6dc59c21b9151d226ed9f8ed558
Method 27_Position 16_20240521_1750_00107 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1750_00107 LC.hys,81588,cfd1879bf4e8edb66f90f103efccc49f58a84d4b8db1fe3efab89414b4718897
Method 27_Position 16_20240521_1753_00108 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1753_00108 LC.hys,81588,e5706e81c355cf128b6590f31a27931284e7e765c50e6975f6b9c6d262d7e701
Method 27_Position 16_20240521_1757_00109 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1757_00109 LC.hys,81588,9ffad5eadf56b02c20a10b571bd21b1568c5773d2ae92600de969bd960731d82
Method 27_Position 16_20240521_1800_00110 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1800_00110 LC.hys,81588,ff47a75435b74f374f14c21bd7ca3102222bb692ae4a3b0ecb147c306e1f6f0e
Method 27_Position 16_20240521_1803_00111 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1803_00111 LC.hys,81588,f04cdbf796d6e33d69d25e84708b18ac230b19d134fbeab0b45c1f9701a7e9cc
Method 27_Position 16_20240521_1806_00112 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1806_00112 LC.hys,81588,2dc482adb9c5c5581a58da566cd1d455ab60b7460079b1a23375759a92ab0a55
Method 27_Position 16_20240521_1810_00113 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1810_00113 LC.hys,81588,55c4054bea6f08aaf54a22a816432c742ad5425394b708757f4b27679085abf0
Method 27_Position 16_20240521_1813_00114 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1813_00114 LC.hys,81588,51f11494e771218eaef441c5378c21053b7ae31b804ea4c20351ad12a9f66410
Method 27_Position 16_20240521_1816_00115 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1816_00115 LC.hys,81588,ee9d694da78c121b2df590e68561275add92d5b1251c1067e4c7b7810fd2562e
Method 27_Position 16_20240521_1820_00116 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1820_00116 LC.hys,81588,fa56a27cce7b1a874416069f5593d2c764c5308c6904c81993dbb67383b1ad18
Method 27_Position 16_20240521_1823_00117 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1823_00117 LC.hys,81588,d8a91271565ccc914eecbf0a0c3021a69a19f2c2c255da92e50c0baa90add009
Method 27_Position 16_20240521_1826_00118 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1826_00118 LC.hys,81588,3c2a3303c09c2c6410f5603610193eb3f564fb588b8fd05c68e0baa383bd7919
Method 27_Position 16_20240521_1830_00119 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1830_00119 LC.hys,81588,2f8900f56a11db124a0d63eb7619d86c78df837a8b1fee8bb1ef9392b9446a22
Method 27_Position 16_20240521_1833_00120 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1833_00120 LC.hys,81588,4796c97497c44c0c214867085de1fd1d1df5540fa875e1e3440d2fa1fd6dc29f
Method 27_Position 16_20240521_1836_00121 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1836_00121 LC.hys,81588,ae6241af670813d29d09745fde74f806861380f90674a77ec7749cbc7d9b52f1
Method 27_Position 16_20240521_1840_00122 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1840_00122 LC.hys,81588,a0c183b6f1c2d2c5e614aa235141aa8f3d826d87e21e3c740b80f03035eda5f6
Method 27_Position 16_20240521_1843_00123 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1843_00123 LC.hys,81588,8549f355a516ba934f60d8417cd15b638b6e70443060fa290521a1034f04d038
Method 27_Position 16_20240521_1846_00124 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1846_00124 LC.hys,81588,b1669c2e99c2f3e402a24048955a2e728307bff7ac9811d239dec2b5b619ce75
Method 27_Position 16_20240521_1849_00125 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1849_00125 LC.hys,81588,712b9c9ef59d1f02c8b585ab12aa5870d35eee92f930dce715da0ef5e5a03c11
Method 27_Position 16_20240521_1853_00126 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1853_00126 LC.hys,81588,7279231f92b6f90897dd9912c9ad732491fccfdf5a52dc8553b26d159521d528
Method 27_Position 16_20240521_1856_00127 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1856_00127 LC.hys,81588,45b45d0725bd3b51b8f6f1a075ba74892175af24d4687320a2f516fa998f9cdd
Method 27_Position 16_20240521_1859_00128 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1859_00128 LC.hys,81588,66c4f4450808bb07d77bcc222c1a828bcd07389b67ad60c9b0ed332456fbae51
Method 27_Position 16_20240521_1903_00129 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1903_00129 LC.hys,81588,e2131b8bb0cbb7f65fe421121df77af21756dc32ddbd2b0f121aa037b13eb455
Method 27_Position 16_20240521_1906_00130 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1906_00130 LC.hys,81588,c27a32aa053f325678ee1dcbac79508fb2a548a1493ed765bffa3f8533a21b3d
Method 27_Position 16_20240521_1909_00131 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1909_00131 LC.hys,81588,65daf79c32cac2d715a9ca7b4edafdf529f4c432474eb1e20b82db250caa97ec
Method 27_Position 16_20240521_1913_00132 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1913_00132 LC.hys,81588,7bc6009acf9c5839c2c990ad5e9b612dbbc9aafa89cbd4faa77ab5cdcb24449a
Method 27_Position 16_20240521_1916_00133 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1916_00133 LC.hys,81588,d46a9cfe7937311be41f0a75013902ce1af626cce18cbf8bc4708b3688856637
Method 27_Position 16_20240521_1919_00134 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1919_00134 LC.hys,81588,e713dbcf7dc2b206cd598f074262acc4e2b61b48ab9cf356210b2eb10dc08d55
Method 27_Position 16_20240521_1923_00135 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1923_00135 LC.hys,81588,10560b9ede53022aaf804eef30fd12fca6291d4357ccaa6d189013af01debc84
Method 27_Position 16_20240521_1926_00136 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1926_00136 LC.hys,81588,3fd53ced2762231bd9c3a870ab2692ccf806d5213a8aeca56597cfeb659c0c0e
Method 27_Position 16_20240521_1929_00137 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1929_00137 LC.hys,81588,48c0b4e32c273e601efadbc81b3085c9f7b93521a3a6e1d36f09ba371a977717
Method 27_Position 16_20240521_1932_00138 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1932_00138 LC.hys,81588,619999dfb3251a9e6ea09304f33a13b7b4206fd5d247540808dbe6b15a48ef80
Method 27_Position 16_20240521_1935_00139 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1935_00139 LC.hys,81588,8bdf5c301a58b7a8d333fef5c4d4a35c8645f485277b92188af79017b7bda23b
Method 27_Position 16_20240521_1939_00140 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1939_00140 LC.hys,81588,34f9c76fc548e395fdc738b0715959aa2c08337a169a8f86f4c8f0df9eeaa23a
Method 27_Position 16_20240521_1942_00141 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1942_00141 LC.hys,81588,0c81faa182e1a638868a72a40c0c6ecd18ef6453ea19c80652707d53f44c3c70
Method 27_Position 16_20240521_1945_00142 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1945_00142 LC.hys,81588,e10432293169295dd16fcd07f9596281d082a312612a1ea513eac9044aaf0771
Method 27_Position 16_20240521_1949_00143 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1949_00143 LC.hys,81588,fac202d23396dc82768a7dcc6c250caa583f7f07a33fb5fb5ddb19e1010141a0
Method 27_Position 16_20240521_1952_00144 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1952_00144 LC.hys,81588,0223911069494aa5c019a602f7e074a7c4bef7e5bc0a5f0f37a0e434a3a48cfc
Method 27_Position 16_20240521_1955_00145 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1955_00145 LC.hys,81588,e41b15c53cf419538f1fa97d016d1b617e23c10614911097a47c36c0674b9ea0
Method 27_Position 16_20240521_1958_00146 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_1958_00146 LC.hys,81588,9eaef01530900ff9a0c7ce838e6f170dbbdeadc6ef946406147c308d9cd36819
Method 27_Position 16_20240521_2002_00147 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_2002_00147 LC.hys,81588,dbc8adc8df1a415929492ec06ae186c6e7e17284c1f1d96d21aeddd5cbf20d15
Method 27_Position 16_20240521_2005_00148 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_2005_00148 LC.hys,81588,1dd5e5ea3e76b4e6ce3049c77dafe9099b84d687df55cb501863e0a78424983d
Method 27_Position 16_20240521_2008_00149 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_2008_00149 LC.hys,81588,7568bbc3545c49cc783a85371276da9d15a7a53cc7329205caede68b33d70825
Method 27_Position 16_20240521_2012_00150 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_2012_00150 LC.hys,81588,02a36d7d939ffaf7309a7f717d0885300879640f35bdfb9069258531f57f72ca
Method 27_Position 16_20240521_2015_00151 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_2015_00151 LC.hys,81588,7b98d1a7562450861355caa12069b1f2cb1d04b1ef1010a40a21d13711491b8d
Method 27_Position 16_20240521_2018_00152 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_2018_00152 LC.hys,81588,e6a299a6aba2b4f7c055d54f9518e6f104ed566f6000c60641461943d4360476
Method 27_Position 16_20240521_2022_00153 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_2022_00153 LC.hys,81588,9d9eb1c02bcf1c6e913fbb701fc2c009da2601c184aaf07712d8fe3c6ad6136c
Method 27_Position 16_20240521_2025_00154 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_2025_00154 LC.hys,81588,7acde579d0d5d72947102dcdffac0b7e8b2cf0b6f6072b60cfbf4c9350369b89
Method 27_Position 16_20240521_2029_00155 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_2029_00155 LC.hys,81588,4f668d327884b371f9015a5b41a1a96c06cbd761edd8647b994bb4c13159fe1e
Method 27_Position 16_20240521_2032_00156 LC.hys,data/raw/ti980_hys/Method 27_Position 16_20240521_2032_00156 LC.hys,81588,a8daf6bf37262d7538c58ee8b11e1c2f010dcae53ee7dca64231006af1fae1a8
